0.00012983290154887483	2.9506824912675216e-15
0.00014266638029857958	3.9136921787726234e-15
0.0001567143239663432	5.186062595566912e-15
0.0001720954192127504	6.866521334481693e-15
0.000188939767196754	9.085243201132246e-15
0.00020738997370873809	1.2013861494958287e-14
0.00022760234040961305	1.5878664678734672e-14
0.00024974818387912514	2.0977994361447314e-14
0.00027401527751119275	2.7705179715855e-14
0.0003006094389445965	3.6578771396917574e-14
0.0003297562720316155	4.828239929718476e-14
0.00036170307294276934	6.371731229866092e-14
0.00039672093409532906	8.407164502285959e-14
0.0004351070353871919	1.1091172318337929e-13
0.00047718715575914534	1.4630243171053668e-13
0.0005233184543328237	1.9296589684603188e-13
0.0005738924906980581	2.5449065344223804e-13
0.0006293385457983678	3.356074065872848e-13
0.0006901272652606656	4.425525294691222e-13
0.0007567746588994341	5.835472751575666e-13
0.0008298464698033596	7.694294792743202e-13
0.0009099629889228102	1.0144863128751318e-12
0.0009978043056704025	1.3375520910395086e-12
0.001094116097390706	1.7634554021282675e-12
0.0011997159419531301	2.3249269056427508e-12
0.0013155002729602708	3.065114148563809e-12
0.0014424519771186533	4.040896935000793e-12
0.0015816487464111121	5.327257601218552e-12
0.0017342722202042715	7.0230424375792875e-12
0.0019016180244630979	9.258556413684463e-12
0.0020851067479504847	1.2205575261914114e-11
0.0022862960348615565	1.6090543887768807e-11
0.002506893785037235	2.1211974951178046e-11
0.0027487726529019946	2.796338544338861e-11
0.0030139859939417187	3.686353180680568e-11
0.0033047851557136227	4.8596269042635955e-11
0.0036236387290114	6.406309368700092e-11
0.003973253565772135	8.445241184617756e-11
0.004356597724570303	1.1133084814955612e-10
0.004776925389918455	1.4676362904977437e-10
0.005237805781859909	1.93473359814477e-10
0.0057431483394933865	2.5504871147883583e-10
0.006297244610919988	3.362209315164765e-10
0.006904797046867008	4.432266432544759e-10
0.007570967043494978	5.842882590446159e-10
0.008301404789202249	7.702432360144719e-10
0.009102314217876044	1.0153800064674767e-09
0.009980493367819655	1.338533305613354e-09
0.010943397140051795	1.7645324279373387e-09
0.011999199411305126	2.326108619315312e-09
0.013156862938517363	3.0664101623758292e-09
0.014426214975306021	4.042317406628244e-09
0.015818030860183546	5.328813135425308e-09
0.01734412544678461	7.024743671421287e-09
0.01901745351989198	9.26041366557845e-09
0.02085221982116697	1.220759795562871e-08
0.022863998874469247	1.6092738385247565e-08
0.02506986816972666	2.1214343033984673e-08
0.027488552256377967	2.796591972150854e-08
0.03014058226788858	3.6866210462821285e-08
0.033048469692828014	4.8599045930600366e-08
0.03623689782643117	6.406588507866696e-08
0.039732929061633025	8.44550612090464e-08
0.04356623874833386	1.1133310006474327e-07
0.04776936205414213	1.4676504331346373e-07
0.052377973024460844	1.93473107182886e-07
0.05743118519003859	2.550457957118859e-07
0.06297188363922245	3.362135664708311e-07
0.06904708760705044	4.432121866807846e-07
0.07570834914980679	5.842617154329979e-07
0.08301218890363488	7.701978517018098e-07
0.09102057370686661	1.015304093095516e-06
0.09980143947841666	1.3384086092874868e-06
0.10942926515914617	1.7643299369503089e-06
0.11998569944570628	2.325782397965564e-06
0.13156024789771814	3.065887288802829e-06
0.1442510249453408	4.041482305083588e-06
0.15816557441416224	5.327482630872028e-06
0.17342176988594538	7.0226275020463085e-06
0.19014879447644692	9.257051718569461e-06
0.2084882139726491	1.2202260685510648e-05
0.22859514433229974	1.608427010273069e-05
0.25063952556176844	2.12009119382509e-05
0.27480750674315735	2.7944623410448032e-05
0.3013029507816899	3.683244953746839e-05
0.33034906536856884	4.854553221241049e-05
0.3621901667677672	6.398106891258339e-05
0.39709358034562847	8.432065221881779e-05
0.43535168375049055	0.0001111201131330736
0.4772840896650823	0.00014642756899776817
0.5232399646305858	0.00019293842678707584
0.5736004743453698	0.00025419874588812017
0.6287813428141699	0.0003348717888737977
0.6892354846787838	0.0004410869843929675
0.7554556757497394	0.0005808961336275017
0.82797720004233	0.0007648687951370464
0.9073803760340498	0.0010068677000972155
0.9942928405452921	0.0013250560940349795
1.0893914350183311	0.001743202372600049
1.1934034471327082	0.0022923634902584198
1.3071069296338442	0.00301304723949164
1.43132970815114	0.003957974228714967
1.5669465613351068	0.0051955817635402565
1.714873979885506	0.006814431377936026
1.8760616506592307	0.008928694692094093
2.0514797653332995	0.011684890881440771
2.2421009151160733	0.015270021472203974
2.4488752546409804	0.019921176510273798
2.672697378669272	0.025936546104388634
2.9143633015365777	0.03368753104882009
3.174515961134324	0.04363126891698982
3.4535779784585774	0.05632234187678806
3.7516710419499177	0.07242168888387666
4.068522556459512	0.09269982461611574
4.403361852418761	0.11803046494589021
4.754811055126549	0.14936978264120554
5.120778926114938	0.18771613665700337
5.498369716756671	0.23404576333314894
5.883822837561567	0.28922218608211037
6.272501540557929	0.3538814731835141
6.658948909350993	0.4283019273600864
7.037025818563822	0.5122744296540643
7.400136999161205	0.6049964638428695
7.741538833501477	0.7050159452365116
8.054707068709872	0.8102476122832776
8.333728388350734	0.9180737395474403
8.57367047834049	1.0255240077086607
8.770884389167444	1.129511111812081
8.923201842417296	1.2270852726683519
9.030006918664428	1.3156670253586884
9.092181195311298	1.3932232674845562
9.111941092612836	1.4583680782878965
9.092597903359563	1.5103844350941957
9.038276422686156	1.5491782670956435
8.953627731684712	1.5751860817828554
8.843562005218933	1.589256836809418
8.71302122589386	1.5925290125031941
8.566798630302653	1.586315685781036
8.409409602167914	1.5720083404806864
8.245006670933057	1.551000700755049
8.077333951719774	1.5246339656958923
7.909711641260514	1.4941605802273394
7.745043312023548	1.4607234908332918
7.585836678265336	1.4253468270696323
7.4342353547246125	1.3889360525773815
7.292049108825104	1.3522816940313847
7.160791234979075	1.3160698902937105
7.041703456267941	1.280890679574252
6.935783136597746	1.2472501836012406
6.843798192419155	1.2155798722163025
6.766297697607423	1.186246204233088
6.703609308108772	1.1595560593115255
6.65583536445597	1.1357628127807802
6.622838315454273	1.1150677124423694
6.604224913865116	1.0976195771361166
6.599330583154792	1.0835118790702931
6.607211111340722	1.0727788692583267
6.626642179368166	1.0653887433183302
6.656140206558832	1.0612400752369933
6.693999907576494	1.0601587917083555
6.73835202666106	1.0618978366875609
6.787239958125338	1.0661436141834129
6.838705176608837	1.0725264005507988
6.89087435375622	1.080634509424661
6.942038548081672	1.0900341992642355
6.990716899492888	1.1002883104559134
7.035698652906316	1.1109764741219965
7.076063625026736	1.121711532201355
7.111181762133894	1.1321526953489731
7.140695796292499	1.1420141693181034
7.164492008385474	1.1510694313203664
7.182663717648746	1.1591515300140711
7.19547209886784	1.1661503411036807
7.203307047763318	1.17200740652342
7.206651165339157	1.1767094769680646
7.2060470433526165	1.1802814831409614
7.202070216080994	1.1827788298753665
7.195305536647723	1.184280784643788
